,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Ticker_x,Period_End_Date,Issuer,NAICS_Sector_Name,Country_of_Headquarters,Net_Income_Before_Taxes,Net_Income_After_Taxes,Total_Equity,ROE,ROA,"Total_Assets,_Reported",year,contador_x,contador_y,key2_substring_x,Borrower,Bono,Bono_Chile,Note,Ticker_y,dummy_local,dummy_int,dummy_bono,dummy_bono_chile,dummy_note,key2_substring_y,Issuer_x,key2_substring,Issuer_y,issue_count,issued_more_than_once,average_total_assets,decil,dummy_issue,Año,Period,avg_median_roa,tipical_profits,firm_surplus
560,3080,3080,3080,7927,5000075044,2013-12-31 00:00:00,Transnet SA,Utilities,Chile,32.52315144,26.69453555,173.7662504,0.153623247,0.087277388,305.8585527,2013,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.4399028,4,0,2013,2013-2016,0.055738757,17.04817566,15.47497578
919,3092,3092,3092,4847,4295863550,2023-12-31 00:00:00,Tricolor SA,Manufacturing,Chile,3.066765527,3.066765527,47.76282138,0.064208215,0.024803232,123.6437882,2023,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.97185374,2,0,2023,2020-2023,0.034062669,4.211637391,-1.144871863
920,3093,3093,3093,4848,4295863550,2022-12-31 00:00:00,Tricolor SA,Manufacturing,Chile,6.924504543,4.819578835,48.30025013,0.099783724,0.038859128,124.0269417,2022,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.97185374,2,0,2022,2020-2023,0.034062669,4.224688624,2.699815919
921,3094,3094,3094,4849,4295863550,2021-12-31 00:00:00,Tricolor SA,Manufacturing,Chile,2.652519716,2.016269716,43.02298107,0.046864947,0.018900346,106.6789826,2021,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.97185374,2,0,2021,2020-2023,0.034062669,3.633770841,-0.981251125
922,3095,3095,3095,4850,4295863550,2020-12-31 00:00:00,Tricolor SA,Manufacturing,Chile,-1.174369788,-1.036571204,30.46619355,-0.034023653,-0.012733225,81.40680724,2020,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.97185374,2,0,2020,2020-2023,0.034062669,2.772933103,-3.947302891
1128,3096,3096,3096,4851,4295863550,2019-12-31 00:00:00,Tricolor SA,Manufacturing,Chile,1.298137432,1.245203938,41.03802893,0.030342684,0.013885109,89.67909182,2019,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.97185374,2,0,2019,2017-2019,0.035092427,3.147057001,-1.848919569
1129,3097,3097,3097,4852,4295863550,2018-12-31 00:00:00,Tricolor SA,Manufacturing,Chile,2.587771096,2.08588987,36.81684082,0.056655862,0.025949111,80.38386769,2018,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.97185374,2,0,2018,2017-2019,0.035092427,2.820865025,-0.233093929
1130,3098,3098,3098,4853,4295863550,2017-12-31 00:00:00,Tricolor SA,Manufacturing,Chile,1.092263399,0.796838829,33.92991732,0.023484844,0.011033504,72.21992802,2017,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.97185374,2,0,2017,2017-2019,0.035092427,2.534372566,-1.442109168
1394,3099,3099,3099,4854,4295863550,2016-12-31 00:00:00,Tricolor SA,Manufacturing,Chile,0.63410081,0.331731773,31.50681008,0.010528891,0.005079522,65.30767777,2016,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.97185374,2,0,2016,2013-2016,0.035494312,2.3180511,-1.68395029
1395,3100,3100,3100,4855,4295863550,2015-12-31 00:00:00,Tricolor SA,Manufacturing,Chile,1.376953698,1.338336847,30.08792949,0.044480856,0.021768425,61.48064772,2015,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.97185374,2,0,2015,2013-2016,0.035494312,2.182213301,-0.805259603
1396,3101,3101,3101,4856,4295863550,2014-12-31 00:00:00,Tricolor SA,Manufacturing,Chile,1.540727778,0.962408333,25.79872361,0.037304494,0.018473333,52.09716667,2014,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.97185374,2,0,2014,2013-2016,0.035494312,1.849153095,-0.308425318
1397,3102,3102,3102,4857,4295863550,2013-12-31 00:00:00,Tricolor SA,Manufacturing,Chile,1.059850227,0.581384266,26.66557943,0.021802799,0.01042552,55.76549168,2013,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.97185374,2,0,2013,2013-2016,0.035494312,1.979357768,-0.919507542
1552,3114,3114,3114,595,UNIONGOLF.SN,2023-12-31 00:00:00,Union el Golf SA,"Arts, Entertainment, and Recreation",Chile,-557207.7494,-445832.2924,-1236179.563,0.360653343,-0.040854577,10912664.38,2023,0,0,UNIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13266971.82,5,0,2023,2020-2023,-0.020208252,-220525.8666,-336681.8828
1553,3115,3115,3115,596,UNIONGOLF.SN,2022-12-31 00:00:00,Union el Golf SA,"Arts, Entertainment, and Recreation",Chile,-1051626.563,-289418.4949,-820947.1573,0.352542173,-0.02562433,11294675.63,2022,0,0,UNIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13266971.82,5,0,2022,2020-2023,-0.020208252,-228245.6461,-823380.9168
1554,3116,3116,3116,597,UNIONGOLF.SN,2021-12-31 00:00:00,Union el Golf SA,"Arts, Entertainment, and Recreation",Chile,-1605195.629,-1216156.738,-529512.3957,2.296748382,-0.118159154,10292530.84,2021,0,0,UNIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13266971.82,5,0,2021,2020-2023,-0.020208252,-207994.0521,-1397201.577
1555,3117,3117,3117,598,UNIONGOLF.SN,2020-12-31 00:00:00,Union el Golf SA,"Arts, Entertainment, and Recreation",Chile,-1903916.872,-1703946.46,821493.4836,-2.074205692,-0.137558959,12387026.42,2020,0,0,UNIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13266971.82,5,0,2020,2020-2023,-0.020208252,-250320.1455,-1653596.727
1593,3118,3118,3118,599,UNIONGOLF.SN,2019-12-31 00:00:00,Union el Golf SA,"Arts, Entertainment, and Recreation",Chile,-930895.5422,-886572.189,2383226.88,-0.372004947,-0.074877186,11840351.3,2019,0,0,UNIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13266971.82,5,0,2019,2017-2019,-0.006483445,-76766.27088,-854129.2714
1594,3119,3119,3119,600,UNIONGOLF.SN,2018-12-31 00:00:00,Union el Golf SA,"Arts, Entertainment, and Recreation",Chile,-917318.3229,-843058.382,3544729.739,-0.237834319,-0.065011248,12967884.82,2018,0,0,UNIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13266971.82,5,0,2018,2017-2019,-0.006483445,-84076.5729,-833241.75
1595,3120,3120,3120,601,UNIONGOLF.SN,2017-12-31 00:00:00,Union el Golf SA,"Arts, Entertainment, and Recreation",Chile,-1239173.513,-1208648.825,4944547.303,-0.244440745,-0.08309372,14545609.7,2017,0,0,UNIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13266971.82,5,0,2017,2017-2019,-0.006483445,-94305.66594,-1144867.847
1655,3121,3121,3121,602,UNIONGOLF.SN,2016-12-31 00:00:00,Union el Golf SA,"Arts, Entertainment, and Recreation",Chile,-169678.3158,-115358.066,5649325.405,-0.020419795,-0.007976847,14461611.56,2016,0,0,UNIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13266971.82,5,0,2016,2013-2016,0.004347777,62875.86344,-232554.1793
1656,3122,3122,3122,603,UNIONGOLF.SN,2015-12-31 00:00:00,Union el Golf SA,"Arts, Entertainment, and Recreation",Chile,-216560.0057,-93015.46938,6467356.078,-0.014382302,-0.006777855,13723437.17,2015,0,0,UNIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13266971.82,5,0,2015,2013-2016,0.004347777,59666.44574,-276226.4514
1657,3123,3123,3123,604,UNIONGOLF.SN,2014-12-31 00:00:00,Union el Golf SA,"Arts, Entertainment, and Recreation",Chile,-716215.3694,-454091.3588,706818.9314,-0.642443685,-0.02903974,15636894.79,2014,0,0,UNIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13266971.82,5,0,2014,2013-2016,0.004347777,67985.73294,-784201.1023
1658,3124,3124,3124,605,UNIONGOLF.SN,2013-12-31 00:00:00,Union el Golf SA,"Arts, Entertainment, and Recreation",Chile,-123302.8745,-87313.91586,2249206.168,-0.038819881,-0.004884967,17874003.43,2013,0,0,UNIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13266971.82,5,0,2013,2013-2016,0.004347777,77712.18263,-201015.0572
1556,3125,3125,3125,1564,SPORTING.SN,2023-12-31 00:00:00,Valparaiso Sporting Club SA,"Arts, Entertainment, and Recreation",Chile,1048232.983,862096.5727,33201098.14,0.025965905,0.022798851,37813158.37,2023,0,0,SPOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43494362.95,6,0,2023,2020-2023,-0.020208252,-764137.8155,1812370.798
1557,3126,3126,3126,1565,SPORTING.SN,2022-12-31 00:00:00,Valparaiso Sporting Club SA,"Arts, Entertainment, and Recreation",Chile,1671049.776,1781322.246,33858734.37,0.05261042,0.047186954,37750312.57,2022,0,0,SPOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43494362.95,6,0,2022,2020-2023,-0.020208252,-762867.8118,2433917.588
1558,3127,3127,3127,1566,SPORTING.SN,2021-12-31 00:00:00,Valparaiso Sporting Club SA,"Arts, Entertainment, and Recreation",Chile,1896562.096,1923831.512,33727324.64,0.057040739,0.05071,37937912.11,2021,0,0,SPOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43494362.95,6,0,2021,2020-2023,-0.020208252,-766658.8705,2663220.967
1559,3128,3128,3128,1567,SPORTING.SN,2020-12-31 00:00:00,Valparaiso Sporting Club SA,"Arts, Entertainment, and Recreation",Chile,-807626.6291,-685771.0461,38829765.41,-0.017660963,-0.0158745,43199537.87,2020,0,0,SPOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43494362.95,6,0,2020,2020-2023,-0.020208252,-872987.1271,65360.498
1596,3129,3129,3129,1568,SPORTING.SN,2019-12-31 00:00:00,Valparaiso Sporting Club SA,"Arts, Entertainment, and Recreation",Chile,120082.5017,119326.68,37305520.96,0.003198633,0.002814073,42403546.24,2019,0,0,SPOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43494362.95,6,0,2019,2017-2019,-0.006483445,-274921.0758,395003.5775
1597,3130,3130,3130,1569,SPORTING.SN,2018-12-31 00:00:00,Valparaiso Sporting Club SA,"Arts, Entertainment, and Recreation",Chile,743325.3951,637569.4595,40444583.96,0.015764026,0.01440004,44275534.39,2018,0,0,SPOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43494362.95,6,0,2018,2017-2019,-0.006483445,-287058.0087,1030383.404
1598,3131,3131,3131,1570,SPORTING.SN,2017-12-31 00:00:00,Valparaiso Sporting Club SA,"Arts, Entertainment, and Recreation",Chile,300087.8549,205495.8106,45057880.09,0.004560707,0.004194039,48997112.18,2017,0,0,SPOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43494362.95,6,0,2017,2017-2019,-0.006483445,-317670.1004,617757.9553
1659,3132,3132,3132,1571,SPORTING.SN,2016-12-31 00:00:00,Valparaiso Sporting Club SA,"Arts, Entertainment, and Recreation",Chile,415420.8191,334887.7168,40529080.07,0.0082629,0.007587775,44135164.13,2016,0,0,SPOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43494362.95,6,0,2016,2013-2016,0.004347777,191889.8555,223530.9636
1660,3133,3133,3133,1572,SPORTING.SN,2015-12-31 00:00:00,Valparaiso Sporting Club SA,"Arts, Entertainment, and Recreation",Chile,531109.6984,486915.3069,38103449.88,0.012778772,0.011788396,41304626.69,2015,0,0,SPOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43494362.95,6,0,2015,2013-2016,0.004347777,179583.3097,351526.3887
1661,3134,3134,3134,1573,SPORTING.SN,2014-12-31 00:00:00,Valparaiso Sporting Club SA,"Arts, Entertainment, and Recreation",Chile,541813.9842,528423.4828,44102922.16,0.011981598,0.011246574,46985283.64,2014,0,0,SPOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43494362.95,6,0,2014,2013-2016,0.004347777,204281.5398,337532.4443
1662,3135,3135,3135,1574,SPORTING.SN,2013-12-31 00:00:00,Valparaiso Sporting Club SA,"Arts, Entertainment, and Recreation",Chile,653021.1308,566034.6469,50602748.91,0.011185848,0.010553298,53635804.3,2013,0,0,SPOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43494362.95,6,0,2013,2013-2016,0.004347777,233196.5212,419824.6096
923,3136,3136,3136,2827,VSPT.SN,2023-12-31 00:00:00,Vina San Pedro Tarapaca SA,Manufacturing,Chile,12320612.55,16192796.79,309035891.1,0.052397787,0.032897113,492225473,2023,0,0,VSPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506906502.3,8,0,2023,2020-2023,0.034062669,16766513.2,-4445900.652
924,3137,3137,3137,2828,VSPT.SN,2022-12-31 00:00:00,Vina San Pedro Tarapaca SA,Manufacturing,Chile,34675305.5,35326396.56,332692961.8,0.10618318,0.067550871,522959898.6,2022,0,0,VSPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506906502.3,8,0,2022,2020-2023,0.034062669,17813409.76,16861895.74
925,3138,3138,3138,2829,VSPT.SN,2021-12-31 00:00:00,Vina San Pedro Tarapaca SA,Manufacturing,Chile,33786170.84,26327726.47,317589316.2,0.082898653,0.050635715,519943809.2,2021,0,0,VSPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506906502.3,8,0,2021,2020-2023,0.034062669,17710673.71,16075497.13
926,3139,3139,3139,2830,VSPT.SN,2020-12-31 00:00:00,Vina San Pedro Tarapaca SA,Manufacturing,Chile,39103969,31632998.94,351982085.2,0.089871048,0.052753647,599636245.2,2020,0,0,VSPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506906502.3,8,0,2020,2020-2023,0.034062669,20425210.75,18678758.25
1131,3140,3140,3140,2831,VSPT.SN,2019-12-31 00:00:00,Vina San Pedro Tarapaca SA,Manufacturing,Chile,37869401.2,29565004.66,320807294.7,0.092158143,0.058331713,506842729.2,2019,0,0,VSPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506906502.3,8,0,2019,2017-2019,0.035092427,17786341.57,20083059.62
1132,3141,3141,3141,2832,VSPT.SN,2018-12-31 00:00:00,Vina San Pedro Tarapaca SA,Manufacturing,Chile,29109670.2,21408700.3,331285979.6,0.064623019,0.043376557,493554623.7,2018,0,0,VSPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506906502.3,8,0,2018,2017-2019,0.035092427,17320029.7,11789640.5
1133,3142,3142,3142,2833,VSPT.SN,2017-12-31 00:00:00,Vina San Pedro Tarapaca SA,Manufacturing,Chile,37480538.52,28821474.01,358260587.3,0.080448352,0.056185151,512973155.5,2017,0,0,VSPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506906502.3,8,0,2017,2017-2019,0.035092427,18001473.11,19479065.41
1398,3143,3143,3143,2834,VSPT.SN,2016-12-31 00:00:00,Vina San Pedro Tarapaca SA,Manufacturing,Chile,53893781.47,41868242.47,317976077.6,0.131671045,0.088407136,473584422.3,2016,0,0,VSPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506906502.3,8,0,2016,2013-2016,0.035494312,16809553.31,37084228.16
1399,3144,3144,3144,2835,VSPT.SN,2015-12-31 00:00:00,Vina San Pedro Tarapaca SA,Manufacturing,Chile,46802062.58,36766474.54,290327110.3,0.126638103,0.084418173,435527957.9,2015,0,0,VSPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506906502.3,8,0,2015,2013-2016,0.035494312,15458765.28,31343297.3
1400,3145,3145,3145,2836,VSPT.SN,2014-12-31 00:00:00,Vina San Pedro Tarapaca SA,Manufacturing,Chile,38381632.59,31844828.5,326482640.2,0.097539117,0.06498746,490014975.3,2014,0,0,VSPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506906502.3,8,0,2014,2013-2016,0.035494312,17392744.49,20988888.1
1401,3146,3146,3146,2837,VSPT.SN,2013-12-31 00:00:00,Vina San Pedro Tarapaca SA,Manufacturing,Chile,21919925.76,17323142.97,366257304.4,0.047297741,0.032765033,528708235.3,2013,0,0,VSPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506906502.3,8,0,2013,2013-2016,0.035494312,18766135.14,3153790.621
927,3147,3147,3147,2844,SANTARITA.SN,2023-12-31 00:00:00,Vina Santa Rita SA,Manufacturing,Chile,4460129.687,2146264.962,224476528,0.0095612,0.005521163,388734218.4,2023,0,0,SANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404444298.6,7,0,2023,2020-2023,0.034062669,13241324.89,-8781195.198
928,3148,3148,3148,2845,SANTARITA.SN,2022-12-31 00:00:00,Vina Santa Rita SA,Manufacturing,Chile,4987326.02,7782252.89,238031456.7,0.03269422,0.018560663,419287439.3,2022,0,0,SANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404444298.6,7,0,2022,2020-2023,0.034062669,14282049.13,-9294723.106
929,3149,3149,3149,2846,SANTARITA.SN,2021-12-31 00:00:00,Vina Santa Rita SA,Manufacturing,Chile,12245881.8,9947862.766,228084451.9,0.043614822,0.025144455,395628494.9,2021,0,0,SANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404444298.6,7,0,2021,2020-2023,0.034062669,13476162.34,-1230280.543
930,3150,3150,3150,2847,SANTARITA.SN,2020-12-31 00:00:00,Vina Santa Rita SA,Manufacturing,Chile,13007337.79,10574516.38,251481976.8,0.042048804,0.024065296,439409368.1,2020,0,0,SANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404444298.6,7,0,2020,2020-2023,0.034062669,14967455.72,-1960117.926
1134,3151,3151,3151,2848,SANTARITA.SN,2019-12-31 00:00:00,Vina Santa Rita SA,Manufacturing,Chile,12765033.93,8924654.691,231534653.4,0.038545654,0.021988716,405874304.7,2019,0,0,SANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404444298.6,7,0,2019,2017-2019,0.035092427,14243114.49,-1478080.557
1135,3152,3152,3152,2849,SANTARITA.SN,2018-12-31 00:00:00,Vina Santa Rita SA,Manufacturing,Chile,24075973.15,17010358.66,242438462.9,0.070163614,0.039817885,427203974.9,2018,0,0,SANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404444298.6,7,0,2018,2017-2019,0.035092427,14991624.39,9084348.768
1136,3153,3153,3153,2850,SANTARITA.SN,2017-12-31 00:00:00,Vina Santa Rita SA,Manufacturing,Chile,26547729.6,21377183.76,259052104.4,0.082520788,0.049590085,431077780.9,2017,0,0,SANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404444298.6,7,0,2017,2017-2019,0.035092427,15127565.64,11420163.96
1402,3154,3154,3154,2851,SANTARITA.SN,2016-12-31 00:00:00,Vina Santa Rita SA,Manufacturing,Chile,26315652.41,21496721.9,234485415.9,0.091676157,0.056893562,377841028.6,2016,0,0,SANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404444298.6,7,0,2016,2013-2016,0.035494312,13411207.41,12904445
1403,3155,3155,3155,2852,SANTARITA.SN,2015-12-31 00:00:00,Vina Santa Rita SA,Manufacturing,Chile,22814446.56,17533778.34,217356766.3,0.080668197,0.050503565,347179021,2015,0,0,SANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404444298.6,7,0,2015,2013-2016,0.035494312,12322880.54,10491566.02
1404,3156,3156,3156,2853,SANTARITA.SN,2014-12-31 00:00:00,Vina Santa Rita SA,Manufacturing,Chile,20072236.15,16676489.12,258106256.6,0.064610945,0.043002229,387805227.6,2014,0,0,SANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404444298.6,7,0,2014,2013-2016,0.035494312,13764879.8,6307356.35
1405,3157,3157,3157,2854,SANTARITA.SN,2013-12-31 00:00:00,Vina Santa Rita SA,Manufacturing,Chile,14909624.98,11621633.35,290046103.2,0.040068228,0.027099756,428846426.8,2013,0,0,SANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404444298.6,7,0,2013,2013-2016,0.035494312,15221608.93,-311983.9582
931,3158,3158,3158,238,EMILIANA.SN,2023-12-31 00:00:00,Vinedos Emiliana SA,Manufacturing,Chile,-739905.5168,-623428.8764,37488931.16,-0.016629679,-0.007597968,82052053.19,2023,0,0,EMIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73283964.67,6,0,2023,2020-2023,0.034062669,2794911.903,-3534817.419
932,3159,3159,3159,239,EMILIANA.SN,2022-12-31 00:00:00,Vinedos Emiliana SA,Manufacturing,Chile,630970.7478,1268958.481,40149590.71,0.031605764,0.015643562,81116980.42,2022,0,0,EMIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73283964.67,6,0,2022,2020-2023,0.034062669,2763060.829,-2132090.081
933,3160,3160,3160,240,EMILIANA.SN,2021-12-31 00:00:00,Vinedos Emiliana SA,Manufacturing,Chile,2873967.806,3186293.033,38040189.17,0.08376123,0.044489756,71618577.14,2021,0,0,EMIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73283964.67,6,0,2021,2020-2023,0.034062669,2439519.864,434447.9419
934,3161,3161,3161,241,EMILIANA.SN,2020-12-31 00:00:00,Vinedos Emiliana SA,Manufacturing,Chile,3260321.24,2640332.511,44721624.52,0.05903928,0.03439388,76767509.69,2020,0,0,EMIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73283964.67,6,0,2020,2020-2023,0.034062669,2614906.248,645414.9919
1137,3162,3162,3162,242,EMILIANA.SN,2019-12-31 00:00:00,Vinedos Emiliana SA,Manufacturing,Chile,1334385.895,1136556.221,39808632.07,0.028550497,0.016121264,70500439.12,2019,0,0,EMIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73283964.67,6,0,2019,2017-2019,0.035092427,2474031.527,-1139645.632
1138,3163,3163,3163,243,EMILIANA.SN,2018-12-31 00:00:00,Vinedos Emiliana SA,Manufacturing,Chile,1212328.787,1180561.449,44082727.86,0.02678059,0.016324439,72318651.94,2018,0,0,EMIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73283964.67,6,0,2018,2017-2019,0.035092427,2537837.028,-1325508.241
1139,3164,3164,3164,244,EMILIANA.SN,2017-12-31 00:00:00,Vinedos Emiliana SA,Manufacturing,Chile,2616199.463,2138041.162,49145878.14,0.043503977,0.027958527,76471881.56,2017,0,0,EMIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73283964.67,6,0,2017,2017-2019,0.035092427,2683583.936,-67384.47303
1406,3165,3165,3165,245,EMILIANA.SN,2016-12-31 00:00:00,Vinedos Emiliana SA,Manufacturing,Chile,2299526.364,1691308.7,44196409.63,0.038268011,0.024700421,68472869.76,2016,0,0,EMIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73283964.67,6,0,2016,2013-2016,0.035494312,2430397.413,-130871.0488
1407,3166,3166,3166,246,EMILIANA.SN,2015-12-31 00:00:00,Vinedos Emiliana SA,Manufacturing,Chile,2059125.521,1940067.811,40081236.14,0.048403393,0.030400308,63817373.74,2015,0,0,EMIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73283964.67,6,0,2015,2013-2016,0.035494312,2265153.784,-206028.2626
1408,3167,3167,3167,247,EMILIANA.SN,2014-12-31 00:00:00,Vinedos Emiliana SA,Manufacturing,Chile,1086560.026,1107335.092,46283027.7,0.023925295,0.015739525,70353779.68,2014,0,0,EMIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73283964.67,6,0,2014,2013-2016,0.035494312,2497159.017,-1410598.99
1409,3168,3168,3168,248,EMILIANA.SN,2013-12-31 00:00:00,Vinedos Emiliana SA,Manufacturing,Chile,-304698.2677,71393.48943,54073289.55,0.00132031,0.000982928,72633495.15,2013,0,0,EMIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73283964.67,6,0,2013,2013-2016,0.035494312,2578075.949,-2882774.216
60,3169,3169,3169,4055,4295863434,2023-12-31 00:00:00,Walmart Chile SA,Retail Trade,Chile,256.9394971,511.4349777,2675.684966,0.191141702,0.101837164,5022.085837,2023,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3669.604682,4,0,2023,2020-2023,0.026393085,132.5483379,124.3911592
61,3170,3170,3170,4056,4295863434,2022-12-31 00:00:00,Walmart Chile SA,Retail Trade,Chile,254.0346339,216.5087335,2657.817104,0.081461111,0.041202841,5254.703986,2022,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3669.604682,4,0,2022,2020-2023,0.026393085,138.6878484,115.3467855
62,3171,3171,3171,4057,4295863434,2021-12-31 00:00:00,Walmart Chile SA,Retail Trade,Chile,331.639663,269.50668,1564.779602,0.172232997,0.061272478,4398.494898,2021,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3669.604682,4,0,2021,2020-2023,0.026393085,116.0898493,215.5498138
63,3172,3172,3172,4058,4295863434,2020-12-31 00:00:00,Walmart Chile SA,Retail Trade,Chile,303.1759566,241.7893343,1507.369665,0.160404803,0.054615364,4427.130335,2020,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3669.604682,4,0,2020,2020-2023,0.026393085,116.8456268,186.3303298
113,3173,3173,3173,4059,4295863434,2019-12-31 00:00:00,Walmart Chile SA,Retail Trade,Chile,263.1853211,219.7403929,1233.126995,0.178197699,0.057779072,3803.113891,2019,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3669.604682,4,0,2019,2017-2019,0.02674038,101.6967114,161.4886097
114,3174,3174,3174,4060,4295863434,2018-12-31 00:00:00,Walmart Chile SA,Retail Trade,Chile,101.3131972,101.3131972,1242.143508,0.081563198,0.027224621,3721.381377,2018,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3669.604682,4,0,2018,2017-2019,0.02674038,99.51115293,1.802044288
115,3175,3175,3175,4061,4295863434,2017-12-31 00:00:00,Walmart Chile SA,Retail Trade,Chile,-89.87995465,-89.20318021,1147.453636,-0.077740117,-0.02639455,3379.606075,2017,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3669.604682,4,0,2017,2017-2019,0.02674038,90.3719514,-180.2519061
178,3176,3176,3176,4062,4295863434,2016-12-31 00:00:00,Walmart Chile SA,Retail Trade,Chile,38.99560031,29.51544925,956.5744532,0.03085536,0.011349772,2600.532455,2016,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3669.604682,4,0,2016,2013-2016,0.038046758,98.94183011,-59.9462298
179,3177,3177,3177,4063,4295863434,2015-12-31 00:00:00,Walmart Chile SA,Retail Trade,Chile,132.4412779,112.900876,1231.094087,0.091707756,0.036043843,3132.320687,2015,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3669.604682,4,0,2015,2013-2016,0.038046758,119.1746485,13.26662935
